transaction_date,outlet,meal_name,covers,unit_price_taka,gross_revenue_taka,day_name,week_number,month,day_idx
16/03/2022,Star Kabab - Purana Paltan,Kabab Roll,35,150,5250,Wednesday,11,Mar-2022,439
16/03/2022,Star Kabab - Purana Paltan,Chicken Boti,21,200,4200,Wednesday,11,Mar-2022,439
17/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Thursday,11,Mar-2022,440
17/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,26,250,6500,Thursday,11,Mar-2022,440
17/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Thursday,11,Mar-2022,440
17/03/2022,Star Kabab - Purana Paltan,Kabab Roll,58,150,8700,Thursday,11,Mar-2022,440
17/03/2022,Star Kabab - Purana Paltan,Chicken Boti,55,200,11000,Thursday,11,Mar-2022,440
18/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,72,320,23040,Friday,11,Mar-2022,441
18/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,93,250,23250,Friday,11,Mar-2022,441
18/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,38,480,18240,Friday,11,Mar-2022,441
18/03/2022,Star Kabab - Purana Paltan,Kabab Roll,93,150,13950,Friday,11,Mar-2022,441
18/03/2022,Star Kabab - Purana Paltan,Chicken Boti,103,200,20600,Friday,11,Mar-2022,441
19/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,85,320,27200,Saturday,11,Mar-2022,442
19/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,62,250,15500,Saturday,11,Mar-2022,442
19/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,27,480,12960,Saturday,11,Mar-2022,442
19/03/2022,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Saturday,11,Mar-2022,442
19/03/2022,Star Kabab - Purana Paltan,Chicken Boti,82,200,16400,Saturday,11,Mar-2022,442
20/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Sunday,11,Mar-2022,443
20/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Sunday,11,Mar-2022,443
20/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Sunday,11,Mar-2022,443
20/03/2022,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Sunday,11,Mar-2022,443
20/03/2022,Star Kabab - Purana Paltan,Chicken Boti,74,200,14800,Sunday,11,Mar-2022,443
21/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,43,320,13760,Monday,12,Mar-2022,444
21/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,26,250,6500,Monday,12,Mar-2022,444
21/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,27,480,12960,Monday,12,Mar-2022,444
21/03/2022,Star Kabab - Purana Paltan,Kabab Roll,86,150,12900,Monday,12,Mar-2022,444
21/03/2022,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Monday,12,Mar-2022,444
22/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,22,320,7040,Tuesday,12,Mar-2022,445
22/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,27,250,6750,Tuesday,12,Mar-2022,445
22/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Tuesday,12,Mar-2022,445
22/03/2022,Star Kabab - Purana Paltan,Kabab Roll,94,150,14100,Tuesday,12,Mar-2022,445
22/03/2022,Star Kabab - Purana Paltan,Chicken Boti,61,200,12200,Tuesday,12,Mar-2022,445
23/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,55,320,17600,Wednesday,12,Mar-2022,446
23/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Wednesday,12,Mar-2022,446
23/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,9,480,4320,Wednesday,12,Mar-2022,446
23/03/2022,Star Kabab - Purana Paltan,Kabab Roll,63,150,9450,Wednesday,12,Mar-2022,446
23/03/2022,Star Kabab - Purana Paltan,Chicken Boti,44,200,8800,Wednesday,12,Mar-2022,446
24/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,21,320,6720,Thursday,12,Mar-2022,447
24/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Thursday,12,Mar-2022,447
24/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Thursday,12,Mar-2022,447
24/03/2022,Star Kabab - Purana Paltan,Kabab Roll,55,150,8250,Thursday,12,Mar-2022,447
24/03/2022,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Thursday,12,Mar-2022,447
25/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,93,320,29760,Friday,12,Mar-2022,448
25/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Friday,12,Mar-2022,448
25/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,35,480,16800,Friday,12,Mar-2022,448
25/03/2022,Star Kabab - Purana Paltan,Kabab Roll,66,150,9900,Friday,12,Mar-2022,448
25/03/2022,Star Kabab - Purana Paltan,Chicken Boti,96,200,19200,Friday,12,Mar-2022,448
26/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,30,320,9600,Saturday,12,Mar-2022,449
26/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,63,250,15750,Saturday,12,Mar-2022,449
26/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Saturday,12,Mar-2022,449
26/03/2022,Star Kabab - Purana Paltan,Kabab Roll,74,150,11100,Saturday,12,Mar-2022,449
26/03/2022,Star Kabab - Purana Paltan,Chicken Boti,90,200,18000,Saturday,12,Mar-2022,449
27/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,58,320,18560,Sunday,12,Mar-2022,450
27/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Sunday,12,Mar-2022,450
27/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Sunday,12,Mar-2022,450
27/03/2022,Star Kabab - Purana Paltan,Kabab Roll,93,150,13950,Sunday,12,Mar-2022,450
27/03/2022,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Sunday,12,Mar-2022,450
28/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Monday,13,Mar-2022,451
28/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Monday,13,Mar-2022,451
28/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,13,480,6240,Monday,13,Mar-2022,451
28/03/2022,Star Kabab - Purana Paltan,Kabab Roll,66,150,9900,Monday,13,Mar-2022,451
28/03/2022,Star Kabab - Purana Paltan,Chicken Boti,42,200,8400,Monday,13,Mar-2022,451
29/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Tuesday,13,Mar-2022,452
29/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Tuesday,13,Mar-2022,452
29/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Tuesday,13,Mar-2022,452
29/03/2022,Star Kabab - Purana Paltan,Kabab Roll,77,150,11550,Tuesday,13,Mar-2022,452
29/03/2022,Star Kabab - Purana Paltan,Chicken Boti,73,200,14600,Tuesday,13,Mar-2022,452
30/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Wednesday,13,Mar-2022,453
30/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Wednesday,13,Mar-2022,453
30/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Wednesday,13,Mar-2022,453
30/03/2022,Star Kabab - Purana Paltan,Kabab Roll,73,150,10950,Wednesday,13,Mar-2022,453
30/03/2022,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Wednesday,13,Mar-2022,453
31/03/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,33,320,10560,Thursday,13,Mar-2022,454
31/03/2022,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Thursday,13,Mar-2022,454
31/03/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Thursday,13,Mar-2022,454
31/03/2022,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Thursday,13,Mar-2022,454
31/03/2022,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Thursday,13,Mar-2022,454
01/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,60,320,19200,Friday,13,Apr-2022,455
01/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,30,250,7500,Friday,13,Apr-2022,455
01/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,51,480,24480,Friday,13,Apr-2022,455
01/04/2022,Star Kabab - Purana Paltan,Kabab Roll,125,150,18750,Friday,13,Apr-2022,455
01/04/2022,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Friday,13,Apr-2022,455
02/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,71,320,22720,Saturday,13,Apr-2022,456
02/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,66,250,16500,Saturday,13,Apr-2022,456
02/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,33,480,15840,Saturday,13,Apr-2022,456
02/04/2022,Star Kabab - Purana Paltan,Kabab Roll,57,150,8550,Saturday,13,Apr-2022,456
02/04/2022,Star Kabab - Purana Paltan,Chicken Boti,103,200,20600,Saturday,13,Apr-2022,456
03/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Sunday,13,Apr-2022,457
03/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Sunday,13,Apr-2022,457
03/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Sunday,13,Apr-2022,457
03/04/2022,Star Kabab - Purana Paltan,Kabab Roll,27,150,4050,Sunday,13,Apr-2022,457
03/04/2022,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Sunday,13,Apr-2022,457
04/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,24,320,7680,Monday,14,Apr-2022,458
04/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Monday,14,Apr-2022,458
04/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Monday,14,Apr-2022,458
04/04/2022,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Monday,14,Apr-2022,458
04/04/2022,Star Kabab - Purana Paltan,Chicken Boti,31,200,6200,Monday,14,Apr-2022,458
05/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,50,320,16000,Tuesday,14,Apr-2022,459
05/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,62,250,15500,Tuesday,14,Apr-2022,459
05/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Tuesday,14,Apr-2022,459
05/04/2022,Star Kabab - Purana Paltan,Kabab Roll,83,150,12450,Tuesday,14,Apr-2022,459
05/04/2022,Star Kabab - Purana Paltan,Chicken Boti,69,200,13800,Tuesday,14,Apr-2022,459
06/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,38,320,12160,Wednesday,14,Apr-2022,460
06/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,46,250,11500,Wednesday,14,Apr-2022,460
06/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Wednesday,14,Apr-2022,460
06/04/2022,Star Kabab - Purana Paltan,Kabab Roll,53,150,7950,Wednesday,14,Apr-2022,460
06/04/2022,Star Kabab - Purana Paltan,Chicken Boti,58,200,11600,Wednesday,14,Apr-2022,460
07/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Thursday,14,Apr-2022,461
07/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,44,250,11000,Thursday,14,Apr-2022,461
07/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Thursday,14,Apr-2022,461
07/04/2022,Star Kabab - Purana Paltan,Kabab Roll,68,150,10200,Thursday,14,Apr-2022,461
07/04/2022,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Thursday,14,Apr-2022,461
08/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,77,320,24640,Friday,14,Apr-2022,462
08/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,76,250,19000,Friday,14,Apr-2022,462
08/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Friday,14,Apr-2022,462
08/04/2022,Star Kabab - Purana Paltan,Kabab Roll,113,150,16950,Friday,14,Apr-2022,462
08/04/2022,Star Kabab - Purana Paltan,Chicken Boti,26,200,5200,Friday,14,Apr-2022,462
09/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Saturday,14,Apr-2022,463
09/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,60,250,15000,Saturday,14,Apr-2022,463
09/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Saturday,14,Apr-2022,463
09/04/2022,Star Kabab - Purana Paltan,Kabab Roll,55,150,8250,Saturday,14,Apr-2022,463
09/04/2022,Star Kabab - Purana Paltan,Chicken Boti,82,200,16400,Saturday,14,Apr-2022,463
10/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Sunday,14,Apr-2022,464
10/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,33,250,8250,Sunday,14,Apr-2022,464
10/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Sunday,14,Apr-2022,464
10/04/2022,Star Kabab - Purana Paltan,Kabab Roll,86,150,12900,Sunday,14,Apr-2022,464
10/04/2022,Star Kabab - Purana Paltan,Chicken Boti,40,200,8000,Sunday,14,Apr-2022,464
11/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Monday,15,Apr-2022,465
11/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,57,250,14250,Monday,15,Apr-2022,465
11/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Monday,15,Apr-2022,465
11/04/2022,Star Kabab - Purana Paltan,Kabab Roll,70,150,10500,Monday,15,Apr-2022,465
11/04/2022,Star Kabab - Purana Paltan,Chicken Boti,26,200,5200,Monday,15,Apr-2022,465
12/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,71,320,22720,Tuesday,15,Apr-2022,466
12/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Tuesday,15,Apr-2022,466
12/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Tuesday,15,Apr-2022,466
12/04/2022,Star Kabab - Purana Paltan,Kabab Roll,58,150,8700,Tuesday,15,Apr-2022,466
12/04/2022,Star Kabab - Purana Paltan,Chicken Boti,44,200,8800,Tuesday,15,Apr-2022,466
13/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,26,320,8320,Wednesday,15,Apr-2022,467
13/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,25,250,6250,Wednesday,15,Apr-2022,467
13/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Wednesday,15,Apr-2022,467
13/04/2022,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Wednesday,15,Apr-2022,467
13/04/2022,Star Kabab - Purana Paltan,Chicken Boti,30,200,6000,Wednesday,15,Apr-2022,467
14/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,87,320,27840,Thursday,15,Apr-2022,468
14/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,102,250,25500,Thursday,15,Apr-2022,468
14/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,43,480,20640,Thursday,15,Apr-2022,468
14/04/2022,Star Kabab - Purana Paltan,Kabab Roll,131,150,19650,Thursday,15,Apr-2022,468
14/04/2022,Star Kabab - Purana Paltan,Chicken Boti,158,200,31600,Thursday,15,Apr-2022,468
15/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Friday,15,Apr-2022,469
15/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,151,250,37750,Friday,15,Apr-2022,469
15/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,100,480,48000,Friday,15,Apr-2022,469
15/04/2022,Star Kabab - Purana Paltan,Kabab Roll,230,150,34500,Friday,15,Apr-2022,469
15/04/2022,Star Kabab - Purana Paltan,Chicken Boti,77,200,15400,Friday,15,Apr-2022,469
16/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,50,320,16000,Saturday,15,Apr-2022,470
16/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,58,250,14500,Saturday,15,Apr-2022,470
16/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Saturday,15,Apr-2022,470
16/04/2022,Star Kabab - Purana Paltan,Kabab Roll,100,150,15000,Saturday,15,Apr-2022,470
16/04/2022,Star Kabab - Purana Paltan,Chicken Boti,64,200,12800,Saturday,15,Apr-2022,470
17/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,30,320,9600,Sunday,15,Apr-2022,471
17/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,29,250,7250,Sunday,15,Apr-2022,471
17/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Sunday,15,Apr-2022,471
17/04/2022,Star Kabab - Purana Paltan,Kabab Roll,57,150,8550,Sunday,15,Apr-2022,471
17/04/2022,Star Kabab - Purana Paltan,Chicken Boti,58,200,11600,Sunday,15,Apr-2022,471
18/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,39,320,12480,Monday,16,Apr-2022,472
18/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Monday,16,Apr-2022,472
18/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Monday,16,Apr-2022,472
18/04/2022,Star Kabab - Purana Paltan,Kabab Roll,60,150,9000,Monday,16,Apr-2022,472
18/04/2022,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Monday,16,Apr-2022,472
19/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,22,320,7040,Tuesday,16,Apr-2022,473
19/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Tuesday,16,Apr-2022,473
19/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Tuesday,16,Apr-2022,473
19/04/2022,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Tuesday,16,Apr-2022,473
19/04/2022,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Tuesday,16,Apr-2022,473
20/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Wednesday,16,Apr-2022,474
20/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,22,250,5500,Wednesday,16,Apr-2022,474
20/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Wednesday,16,Apr-2022,474
20/04/2022,Star Kabab - Purana Paltan,Kabab Roll,50,150,7500,Wednesday,16,Apr-2022,474
20/04/2022,Star Kabab - Purana Paltan,Chicken Boti,26,200,5200,Wednesday,16,Apr-2022,474
21/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,32,320,10240,Thursday,16,Apr-2022,475
21/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,47,250,11750,Thursday,16,Apr-2022,475
21/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Thursday,16,Apr-2022,475
21/04/2022,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Thursday,16,Apr-2022,475
21/04/2022,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Thursday,16,Apr-2022,475
22/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,106,320,33920,Friday,16,Apr-2022,476
22/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,77,250,19250,Friday,16,Apr-2022,476
22/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Friday,16,Apr-2022,476
22/04/2022,Star Kabab - Purana Paltan,Kabab Roll,109,150,16350,Friday,16,Apr-2022,476
22/04/2022,Star Kabab - Purana Paltan,Chicken Boti,89,200,17800,Friday,16,Apr-2022,476
23/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Saturday,16,Apr-2022,477
23/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,73,250,18250,Saturday,16,Apr-2022,477
23/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Saturday,16,Apr-2022,477
23/04/2022,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Saturday,16,Apr-2022,477
23/04/2022,Star Kabab - Purana Paltan,Chicken Boti,70,200,14000,Saturday,16,Apr-2022,477
24/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,28,320,8960,Sunday,16,Apr-2022,478
24/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Sunday,16,Apr-2022,478
24/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Sunday,16,Apr-2022,478
24/04/2022,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Sunday,16,Apr-2022,478
24/04/2022,Star Kabab - Purana Paltan,Chicken Boti,37,200,7400,Sunday,16,Apr-2022,478
25/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Monday,17,Apr-2022,479
25/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Monday,17,Apr-2022,479
25/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Monday,17,Apr-2022,479
25/04/2022,Star Kabab - Purana Paltan,Kabab Roll,22,150,3300,Monday,17,Apr-2022,479
25/04/2022,Star Kabab - Purana Paltan,Chicken Boti,38,200,7600,Monday,17,Apr-2022,479
26/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Tuesday,17,Apr-2022,480
26/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Tuesday,17,Apr-2022,480
26/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Tuesday,17,Apr-2022,480
26/04/2022,Star Kabab - Purana Paltan,Kabab Roll,62,150,9300,Tuesday,17,Apr-2022,480
26/04/2022,Star Kabab - Purana Paltan,Chicken Boti,61,200,12200,Tuesday,17,Apr-2022,480
27/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Wednesday,17,Apr-2022,481
27/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,33,250,8250,Wednesday,17,Apr-2022,481
27/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Wednesday,17,Apr-2022,481
27/04/2022,Star Kabab - Purana Paltan,Kabab Roll,49,150,7350,Wednesday,17,Apr-2022,481
27/04/2022,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Wednesday,17,Apr-2022,481
28/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Thursday,17,Apr-2022,482
28/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,53,250,13250,Thursday,17,Apr-2022,482
28/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Thursday,17,Apr-2022,482
28/04/2022,Star Kabab - Purana Paltan,Kabab Roll,56,150,8400,Thursday,17,Apr-2022,482
28/04/2022,Star Kabab - Purana Paltan,Chicken Boti,29,200,5800,Thursday,17,Apr-2022,482
29/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,95,320,30400,Friday,17,Apr-2022,483
29/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,57,250,14250,Friday,17,Apr-2022,483
29/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,36,480,17280,Friday,17,Apr-2022,483
29/04/2022,Star Kabab - Purana Paltan,Kabab Roll,170,150,25500,Friday,17,Apr-2022,483
29/04/2022,Star Kabab - Purana Paltan,Chicken Boti,73,200,14600,Friday,17,Apr-2022,483
30/04/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,75,320,24000,Saturday,17,Apr-2022,484
30/04/2022,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Saturday,17,Apr-2022,484
30/04/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,41,480,19680,Saturday,17,Apr-2022,484
30/04/2022,Star Kabab - Purana Paltan,Kabab Roll,104,150,15600,Saturday,17,Apr-2022,484
30/04/2022,Star Kabab - Purana Paltan,Chicken Boti,93,200,18600,Saturday,17,Apr-2022,484
01/05/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,29,320,9280,Sunday,17,May-2022,485
01/05/2022,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Sunday,17,May-2022,485
01/05/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Sunday,17,May-2022,485
01/05/2022,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Sunday,17,May-2022,485
01/05/2022,Star Kabab - Purana Paltan,Chicken Boti,26,200,5200,Sunday,17,May-2022,485
02/05/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,45,320,14400,Monday,18,May-2022,486
02/05/2022,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Monday,18,May-2022,486
02/05/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Monday,18,May-2022,486
02/05/2022,Star Kabab - Purana Paltan,Kabab Roll,75,150,11250,Monday,18,May-2022,486
02/05/2022,Star Kabab - Purana Paltan,Chicken Boti,34,200,6800,Monday,18,May-2022,486
03/05/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,24,320,7680,Tuesday,18,May-2022,487
03/05/2022,Star Kabab - Purana Paltan,Chicken Tikka,56,250,14000,Tuesday,18,May-2022,487
03/05/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Tuesday,18,May-2022,487
03/05/2022,Star Kabab - Purana Paltan,Kabab Roll,81,150,12150,Tuesday,18,May-2022,487
03/05/2022,Star Kabab - Purana Paltan,Chicken Boti,68,200,13600,Tuesday,18,May-2022,487
04/05/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Wednesday,18,May-2022,488
04/05/2022,Star Kabab - Purana Paltan,Chicken Tikka,50,250,12500,Wednesday,18,May-2022,488
04/05/2022,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Wednesday,18,May-2022,488
04/05/2022,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Wednesday,18,May-2022,488
04/05/2022,Star Kabab - Purana Paltan,Chicken Boti,59,200,11800,Wednesday,18,May-2022,488
05/05/2022,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Thursday,18,May-2022,489
