RecordDate,DishName,PortionsSold,RecipeYield_g,SalePrice_BDT,FoodCost_BDT,GrossProfit_BDT,DayType,day_idx
2023-11-26,Dal Makhani,22,320,180,54.0,2772.0,Weekend,694
2023-11-26,Mughlai Paratha,42,500,120,36.0,3528.0,Weekend,694
2023-11-26,Mutton Korma,22,280,420,126.0,6468.0,Weekend,694
2023-11-27,Mutton Biryani,20,450,550,165.0,7700.0,Weekday,695
2023-11-27,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,695
2023-11-27,Dal Makhani,17,320,180,54.0,2142.0,Weekday,695
2023-11-27,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,695
2023-11-27,Mutton Korma,14,280,420,126.0,4116.0,Weekday,695
2023-11-28,Mutton Biryani,39,450,550,165.0,15015.0,Weekday,696
2023-11-28,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,696
2023-11-28,Dal Makhani,25,320,180,54.0,3150.0,Weekday,696
2023-11-28,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,696
2023-11-28,Mutton Korma,17,280,420,126.0,4998.0,Weekday,696
2023-11-29,Mutton Biryani,44,450,550,165.0,16940.0,Weekday,697
2023-11-29,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,697
2023-11-29,Dal Makhani,20,320,180,54.0,2520.0,Weekday,697
2023-11-29,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,697
2023-11-29,Mutton Korma,13,280,420,126.0,3822.0,Weekday,697
2023-11-30,Mutton Biryani,15,450,550,165.0,5775.0,Weekday,698
2023-11-30,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,698
2023-11-30,Dal Makhani,15,320,180,54.0,1890.0,Weekday,698
2023-11-30,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,698
2023-11-30,Mutton Korma,25,280,420,126.0,7350.0,Weekday,698
2023-12-01,Mutton Biryani,40,450,550,165.0,15400.0,Weekend,699
2023-12-01,Hilsha Fry,39,380,480,144.0,13104.0,Weekend,699
2023-12-01,Dal Makhani,30,320,180,54.0,3780.0,Weekend,699
2023-12-01,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,699
2023-12-01,Mutton Korma,30,280,420,126.0,8820.0,Weekend,699
2023-12-02,Mutton Biryani,38,450,550,165.0,14630.0,Weekend,700
2023-12-02,Hilsha Fry,20,380,480,144.0,6720.0,Weekend,700
2023-12-02,Dal Makhani,39,320,180,54.0,4914.0,Weekend,700
2023-12-02,Mughlai Paratha,35,500,120,36.0,2940.0,Weekend,700
2023-12-02,Mutton Korma,29,280,420,126.0,8526.0,Weekend,700
2023-12-03,Mutton Biryani,39,450,550,165.0,15015.0,Weekend,701
2023-12-03,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,701
2023-12-03,Dal Makhani,30,320,180,54.0,3780.0,Weekend,701
2023-12-03,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,701
2023-12-03,Mutton Korma,23,280,420,126.0,6762.0,Weekend,701
2023-12-04,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,702
2023-12-04,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,702
2023-12-04,Dal Makhani,8,320,180,54.0,1008.0,Weekday,702
2023-12-04,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,702
2023-12-04,Mutton Korma,9,280,420,126.0,2646.0,Weekday,702
2023-12-05,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,703
2023-12-05,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,703
2023-12-05,Dal Makhani,29,320,180,54.0,3654.0,Weekday,703
2023-12-05,Mughlai Paratha,26,500,120,36.0,2184.0,Weekday,703
2023-12-05,Mutton Korma,10,280,420,126.0,2940.0,Weekday,703
2023-12-06,Mutton Biryani,20,450,550,165.0,7700.0,Weekday,704
2023-12-06,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,704
2023-12-06,Dal Makhani,24,320,180,54.0,3024.0,Weekday,704
2023-12-06,Mughlai Paratha,24,500,120,36.0,2016.0,Weekday,704
2023-12-06,Mutton Korma,22,280,420,126.0,6468.0,Weekday,704
2023-12-07,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,705
2023-12-07,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,705
2023-12-07,Dal Makhani,23,320,180,54.0,2898.0,Weekday,705
2023-12-07,Mughlai Paratha,49,500,120,36.0,4116.0,Weekday,705
2023-12-07,Mutton Korma,23,280,420,126.0,6762.0,Weekday,705
2023-12-08,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,706
2023-12-08,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,706
2023-12-08,Dal Makhani,14,320,180,54.0,1764.0,Weekend,706
2023-12-08,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,706
2023-12-08,Mutton Korma,43,280,420,126.0,12642.0,Weekend,706
2023-12-09,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,707
2023-12-09,Hilsha Fry,29,380,480,144.0,9744.0,Weekend,707
2023-12-09,Dal Makhani,27,320,180,54.0,3402.0,Weekend,707
2023-12-09,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,707
2023-12-09,Mutton Korma,18,280,420,126.0,5292.0,Weekend,707
2023-12-10,Mutton Biryani,21,450,550,165.0,8085.0,Weekend,708
2023-12-10,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,708
2023-12-10,Dal Makhani,25,320,180,54.0,3150.0,Weekend,708
2023-12-10,Mughlai Paratha,26,500,120,36.0,2184.0,Weekend,708
2023-12-10,Mutton Korma,13,280,420,126.0,3822.0,Weekend,708
2023-12-11,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,709
2023-12-11,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,709
2023-12-11,Dal Makhani,27,320,180,54.0,3402.0,Weekday,709
2023-12-11,Mughlai Paratha,51,500,120,36.0,4284.0,Weekday,709
2023-12-11,Mutton Korma,26,280,420,126.0,7644.0,Weekday,709
2023-12-12,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,710
2023-12-12,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,710
2023-12-12,Dal Makhani,24,320,180,54.0,3024.0,Weekday,710
2023-12-12,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,710
2023-12-12,Mutton Korma,24,280,420,126.0,7056.0,Weekday,710
2023-12-13,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,711
2023-12-13,Hilsha Fry,27,380,480,144.0,9072.0,Weekday,711
2023-12-13,Dal Makhani,26,320,180,54.0,3276.0,Weekday,711
2023-12-13,Mughlai Paratha,43,500,120,36.0,3612.0,Weekday,711
2023-12-13,Mutton Korma,27,280,420,126.0,7938.0,Weekday,711
2023-12-14,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,712
2023-12-14,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,712
2023-12-14,Dal Makhani,23,320,180,54.0,2898.0,Weekday,712
2023-12-14,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,712
2023-12-14,Mutton Korma,19,280,420,126.0,5586.0,Weekday,712
2023-12-15,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,713
2023-12-15,Hilsha Fry,37,380,480,144.0,12432.0,Weekend,713
2023-12-15,Dal Makhani,50,320,180,54.0,6300.0,Weekend,713
2023-12-15,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,713
2023-12-15,Mutton Korma,48,280,420,126.0,14112.0,Weekend,713
2023-12-16,Mutton Biryani,26,450,550,165.0,10010.0,Weekend,714
2023-12-16,Hilsha Fry,29,380,480,144.0,9744.0,Weekend,714
2023-12-16,Dal Makhani,36,320,180,54.0,4536.0,Weekend,714
2023-12-16,Mughlai Paratha,43,500,120,36.0,3612.0,Weekend,714
2023-12-16,Mutton Korma,36,280,420,126.0,10584.0,Weekend,714
2023-12-17,Mutton Biryani,29,450,550,165.0,11165.0,Weekend,715
2023-12-17,Hilsha Fry,20,380,480,144.0,6720.0,Weekend,715
2023-12-17,Dal Makhani,18,320,180,54.0,2268.0,Weekend,715
2023-12-17,Mughlai Paratha,20,500,120,36.0,1680.0,Weekend,715
2023-12-17,Mutton Korma,16,280,420,126.0,4704.0,Weekend,715
2023-12-18,Mutton Biryani,36,450,550,165.0,13860.0,Weekday,716
2023-12-18,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,716
2023-12-18,Dal Makhani,21,320,180,54.0,2646.0,Weekday,716
2023-12-18,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,716
2023-12-18,Mutton Korma,15,280,420,126.0,4410.0,Weekday,716
2023-12-19,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,717
2023-12-19,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,717
2023-12-19,Dal Makhani,24,320,180,54.0,3024.0,Weekday,717
2023-12-19,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,717
2023-12-19,Mutton Korma,24,280,420,126.0,7056.0,Weekday,717
2023-12-20,Mutton Biryani,42,450,550,165.0,16170.0,Weekday,718
2023-12-20,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,718
2023-12-20,Dal Makhani,26,320,180,54.0,3276.0,Weekday,718
2023-12-20,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,718
2023-12-20,Mutton Korma,21,280,420,126.0,6174.0,Weekday,718
2023-12-21,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,719
2023-12-21,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,719
2023-12-21,Dal Makhani,25,320,180,54.0,3150.0,Weekday,719
2023-12-21,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,719
2023-12-21,Mutton Korma,28,280,420,126.0,8232.0,Weekday,719
2023-12-22,Mutton Biryani,56,450,550,165.0,21560.0,Weekend,720
2023-12-22,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,720
2023-12-22,Dal Makhani,39,320,180,54.0,4914.0,Weekend,720
2023-12-22,Mughlai Paratha,44,500,120,36.0,3696.0,Weekend,720
2023-12-22,Mutton Korma,20,280,420,126.0,5880.0,Weekend,720
2023-12-23,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,721
2023-12-23,Hilsha Fry,36,380,480,144.0,12096.0,Weekend,721
2023-12-23,Dal Makhani,15,320,180,54.0,1890.0,Weekend,721
2023-12-23,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,721
2023-12-23,Mutton Korma,36,280,420,126.0,10584.0,Weekend,721
2023-12-24,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,722
2023-12-24,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,722
2023-12-24,Dal Makhani,26,320,180,54.0,3276.0,Weekend,722
2023-12-24,Mughlai Paratha,52,500,120,36.0,4368.0,Weekend,722
2023-12-24,Mutton Korma,20,280,420,126.0,5880.0,Weekend,722
2023-12-25,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,723
2023-12-25,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,723
2023-12-25,Dal Makhani,18,320,180,54.0,2268.0,Weekday,723
2023-12-25,Mughlai Paratha,58,500,120,36.0,4872.0,Weekday,723
2023-12-25,Mutton Korma,19,280,420,126.0,5586.0,Weekday,723
2023-12-26,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,724
2023-12-26,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,724
2023-12-26,Dal Makhani,12,320,180,54.0,1512.0,Weekday,724
2023-12-26,Mughlai Paratha,41,500,120,36.0,3444.0,Weekday,724
2023-12-26,Mutton Korma,13,280,420,126.0,3822.0,Weekday,724
2023-12-27,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,725
2023-12-27,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,725
2023-12-27,Dal Makhani,16,320,180,54.0,2016.0,Weekday,725
2023-12-27,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,725
2023-12-27,Mutton Korma,26,280,420,126.0,7644.0,Weekday,725
2023-12-28,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,726
2023-12-28,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,726
2023-12-28,Dal Makhani,33,320,180,54.0,4158.0,Weekday,726
2023-12-28,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,726
2023-12-28,Mutton Korma,29,280,420,126.0,8526.0,Weekday,726
2023-12-29,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,727
2023-12-29,Hilsha Fry,41,380,480,144.0,13776.0,Weekend,727
2023-12-29,Dal Makhani,45,320,180,54.0,5670.0,Weekend,727
2023-12-29,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,727
2023-12-29,Mutton Korma,43,280,420,126.0,12642.0,Weekend,727
2023-12-30,Mutton Biryani,35,450,550,165.0,13475.0,Weekend,728
2023-12-30,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,728
2023-12-30,Dal Makhani,25,320,180,54.0,3150.0,Weekend,728
2023-12-30,Mughlai Paratha,60,500,120,36.0,5040.0,Weekend,728
2023-12-30,Mutton Korma,32,280,420,126.0,9408.0,Weekend,728
2023-12-31,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,729
2023-12-31,Hilsha Fry,11,380,480,144.0,3696.0,Weekend,729
2023-12-31,Dal Makhani,36,320,180,54.0,4536.0,Weekend,729
2023-12-31,Mughlai Paratha,45,500,120,36.0,3780.0,Weekend,729
2023-12-31,Mutton Korma,24,280,420,126.0,7056.0,Weekend,729
2024-01-01,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,730
2024-01-01,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,730
2024-01-01,Dal Makhani,28,320,180,54.0,3528.0,Weekday,730
2024-01-01,Mughlai Paratha,53,500,120,36.0,4452.0,Weekday,730
2024-01-01,Mutton Korma,16,280,420,126.0,4704.0,Weekday,730
2024-01-02,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,731
2024-01-02,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,731
2024-01-02,Dal Makhani,28,320,180,54.0,3528.0,Weekday,731
2024-01-02,Mughlai Paratha,29,500,120,36.0,2436.0,Weekday,731
2024-01-02,Mutton Korma,21,280,420,126.0,6174.0,Weekday,731
2024-01-03,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,732
2024-01-03,Hilsha Fry,27,380,480,144.0,9072.0,Weekday,732
2024-01-03,Dal Makhani,27,320,180,54.0,3402.0,Weekday,732
2024-01-03,Mughlai Paratha,56,500,120,36.0,4704.0,Weekday,732
2024-01-03,Mutton Korma,22,280,420,126.0,6468.0,Weekday,732
2024-01-04,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,733
2024-01-04,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,733
2024-01-04,Dal Makhani,28,320,180,54.0,3528.0,Weekday,733
2024-01-04,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,733
2024-01-04,Mutton Korma,28,280,420,126.0,8232.0,Weekday,733
2024-01-05,Mutton Biryani,31,450,550,165.0,11935.0,Weekend,734
2024-01-05,Hilsha Fry,16,380,480,144.0,5376.0,Weekend,734
2024-01-05,Dal Makhani,23,320,180,54.0,2898.0,Weekend,734
2024-01-05,Mughlai Paratha,77,500,120,36.0,6468.0,Weekend,734
2024-01-05,Mutton Korma,32,280,420,126.0,9408.0,Weekend,734
2024-01-06,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,735
2024-01-06,Hilsha Fry,26,380,480,144.0,8736.0,Weekend,735
2024-01-06,Dal Makhani,42,320,180,54.0,5292.0,Weekend,735
2024-01-06,Mughlai Paratha,38,500,120,36.0,3192.0,Weekend,735
2024-01-06,Mutton Korma,25,280,420,126.0,7350.0,Weekend,735
2024-01-07,Mutton Biryani,29,450,550,165.0,11165.0,Weekend,736
2024-01-07,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,736
2024-01-07,Dal Makhani,23,320,180,54.0,2898.0,Weekend,736
2024-01-07,Mughlai Paratha,44,500,120,36.0,3696.0,Weekend,736
2024-01-07,Mutton Korma,27,280,420,126.0,7938.0,Weekend,736
2024-01-08,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,737
2024-01-08,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,737
2024-01-08,Dal Makhani,28,320,180,54.0,3528.0,Weekday,737
2024-01-08,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,737
2024-01-08,Mutton Korma,16,280,420,126.0,4704.0,Weekday,737
2024-01-09,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,738
2024-01-09,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,738
2024-01-09,Dal Makhani,32,320,180,54.0,4032.0,Weekday,738
2024-01-09,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,738
2024-01-09,Mutton Korma,13,280,420,126.0,3822.0,Weekday,738
2024-01-10,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,739
2024-01-10,Hilsha Fry,28,380,480,144.0,9408.0,Weekday,739
2024-01-10,Dal Makhani,20,320,180,54.0,2520.0,Weekday,739
2024-01-10,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,739
2024-01-10,Mutton Korma,14,280,420,126.0,4116.0,Weekday,739
2024-01-11,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,740
2024-01-11,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,740
2024-01-11,Dal Makhani,25,320,180,54.0,3150.0,Weekday,740
2024-01-11,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,740
2024-01-11,Mutton Korma,25,280,420,126.0,7350.0,Weekday,740
2024-01-12,Mutton Biryani,58,450,550,165.0,22330.0,Weekend,741
2024-01-12,Hilsha Fry,37,380,480,144.0,12432.0,Weekend,741
2024-01-12,Dal Makhani,46,320,180,54.0,5796.0,Weekend,741
2024-01-12,Mughlai Paratha,55,500,120,36.0,4620.0,Weekend,741
2024-01-12,Mutton Korma,32,280,420,126.0,9408.0,Weekend,741
2024-01-13,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,742
2024-01-13,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,742
2024-01-13,Dal Makhani,40,320,180,54.0,5040.0,Weekend,742
2024-01-13,Mughlai Paratha,60,500,120,36.0,5040.0,Weekend,742
2024-01-13,Mutton Korma,33,280,420,126.0,9702.0,Weekend,742
2024-01-14,Mutton Biryani,19,450,550,165.0,7315.0,Weekend,743
2024-01-14,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,743
2024-01-14,Dal Makhani,23,320,180,54.0,2898.0,Weekend,743
2024-01-14,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,743
2024-01-14,Mutton Korma,23,280,420,126.0,6762.0,Weekend,743
2024-01-15,Mutton Biryani,36,450,550,165.0,13860.0,Weekday,744
2024-01-15,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,744
2024-01-15,Dal Makhani,29,320,180,54.0,3654.0,Weekday,744
2024-01-15,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,744
2024-01-15,Mutton Korma,30,280,420,126.0,8820.0,Weekday,744
2024-01-16,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,745
2024-01-16,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,745
2024-01-16,Dal Makhani,20,320,180,54.0,2520.0,Weekday,745
2024-01-16,Mughlai Paratha,46,500,120,36.0,3864.0,Weekday,745
2024-01-16,Mutton Korma,22,280,420,126.0,6468.0,Weekday,745
2024-01-17,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,746
2024-01-17,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,746
2024-01-17,Dal Makhani,27,320,180,54.0,3402.0,Weekday,746
2024-01-17,Mughlai Paratha,51,500,120,36.0,4284.0,Weekday,746
2024-01-17,Mutton Korma,22,280,420,126.0,6468.0,Weekday,746
2024-01-18,Mutton Biryani,40,450,550,165.0,15400.0,Weekday,747
2024-01-18,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,747
2024-01-18,Dal Makhani,26,320,180,54.0,3276.0,Weekday,747
2024-01-18,Mughlai Paratha,60,500,120,36.0,5040.0,Weekday,747
2024-01-18,Mutton Korma,19,280,420,126.0,5586.0,Weekday,747
2024-01-19,Mutton Biryani,52,450,550,165.0,20020.0,Weekend,748
2024-01-19,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,748
2024-01-19,Dal Makhani,40,320,180,54.0,5040.0,Weekend,748
2024-01-19,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,748
2024-01-19,Mutton Korma,45,280,420,126.0,13230.0,Weekend,748
2024-01-20,Mutton Biryani,45,450,550,165.0,17325.0,Weekend,749
2024-01-20,Hilsha Fry,25,380,480,144.0,8400.0,Weekend,749
2024-01-20,Dal Makhani,34,320,180,54.0,4284.0,Weekend,749
2024-01-20,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,749
2024-01-20,Mutton Korma,37,280,420,126.0,10878.0,Weekend,749
2024-01-21,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,750
2024-01-21,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,750
2024-01-21,Dal Makhani,28,320,180,54.0,3528.0,Weekend,750
2024-01-21,Mughlai Paratha,46,500,120,36.0,3864.0,Weekend,750
2024-01-21,Mutton Korma,33,280,420,126.0,9702.0,Weekend,750
2024-01-22,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,751
2024-01-22,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,751
2024-01-22,Dal Makhani,17,320,180,54.0,2142.0,Weekday,751
2024-01-22,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,751
2024-01-22,Mutton Korma,22,280,420,126.0,6468.0,Weekday,751
2024-01-23,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,752
2024-01-23,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,752
2024-01-23,Dal Makhani,22,320,180,54.0,2772.0,Weekday,752
2024-01-23,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,752
2024-01-23,Mutton Korma,29,280,420,126.0,8526.0,Weekday,752
2024-01-24,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,753
2024-01-24,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,753
2024-01-24,Dal Makhani,26,320,180,54.0,3276.0,Weekday,753
2024-01-24,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,753
2024-01-24,Mutton Korma,22,280,420,126.0,6468.0,Weekday,753
2024-01-25,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,754
2024-01-25,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,754
2024-01-25,Dal Makhani,18,320,180,54.0,2268.0,Weekday,754
2024-01-25,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,754
2024-01-25,Mutton Korma,15,280,420,126.0,4410.0,Weekday,754
2024-01-26,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,755
2024-01-26,Hilsha Fry,34,380,480,144.0,11424.0,Weekend,755
2024-01-26,Dal Makhani,45,320,180,54.0,5670.0,Weekend,755
2024-01-26,Mughlai Paratha,63,500,120,36.0,5292.0,Weekend,755
2024-01-26,Mutton Korma,52,280,420,126.0,15288.0,Weekend,755
2024-01-27,Mutton Biryani,38,450,550,165.0,14630.0,Weekend,756
2024-01-27,Hilsha Fry,33,380,480,144.0,11088.0,Weekend,756
2024-01-27,Dal Makhani,30,320,180,54.0,3780.0,Weekend,756
2024-01-27,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,756
2024-01-27,Mutton Korma,34,280,420,126.0,9996.0,Weekend,756
2024-01-28,Mutton Biryani,27,450,550,165.0,10395.0,Weekend,757
2024-01-28,Hilsha Fry,15,380,480,144.0,5040.0,Weekend,757
2024-01-28,Dal Makhani,16,320,180,54.0,2016.0,Weekend,757
2024-01-28,Mughlai Paratha,28,500,120,36.0,2352.0,Weekend,757
2024-01-28,Mutton Korma,28,280,420,126.0,8232.0,Weekend,757
2024-01-29,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,758
2024-01-29,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,758
2024-01-29,Dal Makhani,23,320,180,54.0,2898.0,Weekday,758
2024-01-29,Mughlai Paratha,30,500,120,36.0,2520.0,Weekday,758
2024-01-29,Mutton Korma,21,280,420,126.0,6174.0,Weekday,758
2024-01-30,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,759
2024-01-30,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,759
2024-01-30,Dal Makhani,45,320,180,54.0,5670.0,Weekday,759
2024-01-30,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,759
2024-01-30,Mutton Korma,20,280,420,126.0,5880.0,Weekday,759
2024-01-31,Mutton Biryani,36,450,550,165.0,13860.0,Weekday,760
2024-01-31,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,760
2024-01-31,Dal Makhani,21,320,180,54.0,2646.0,Weekday,760
2024-01-31,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,760
2024-01-31,Mutton Korma,23,280,420,126.0,6762.0,Weekday,760
2024-02-01,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,761
2024-02-01,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,761
2024-02-01,Dal Makhani,34,320,180,54.0,4284.0,Weekday,761
2024-02-01,Mughlai Paratha,54,500,120,36.0,4536.0,Weekday,761
2024-02-01,Mutton Korma,21,280,420,126.0,6174.0,Weekday,761
2024-02-02,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,762
2024-02-02,Hilsha Fry,34,380,480,144.0,11424.0,Weekend,762
2024-02-02,Dal Makhani,40,320,180,54.0,5040.0,Weekend,762
2024-02-02,Mughlai Paratha,70,500,120,36.0,5880.0,Weekend,762
2024-02-02,Mutton Korma,25,280,420,126.0,7350.0,Weekend,762
2024-02-03,Mutton Biryani,44,450,550,165.0,16940.0,Weekend,763
2024-02-03,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,763
2024-02-03,Dal Makhani,41,320,180,54.0,5166.0,Weekend,763
2024-02-03,Mughlai Paratha,52,500,120,36.0,4368.0,Weekend,763
2024-02-03,Mutton Korma,19,280,420,126.0,5586.0,Weekend,763
2024-02-04,Mutton Biryani,35,450,550,165.0,13475.0,Weekend,764
2024-02-04,Hilsha Fry,16,380,480,144.0,5376.0,Weekend,764
2024-02-04,Dal Makhani,31,320,180,54.0,3906.0,Weekend,764
2024-02-04,Mughlai Paratha,28,500,120,36.0,2352.0,Weekend,764
2024-02-04,Mutton Korma,28,280,420,126.0,8232.0,Weekend,764
2024-02-05,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,765
2024-02-05,Hilsha Fry,34,380,480,144.0,11424.0,Weekday,765
2024-02-05,Dal Makhani,30,320,180,54.0,3780.0,Weekday,765
2024-02-05,Mughlai Paratha,59,500,120,36.0,4956.0,Weekday,765
2024-02-05,Mutton Korma,28,280,420,126.0,8232.0,Weekday,765
2024-02-06,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,766
2024-02-06,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,766
2024-02-06,Dal Makhani,35,320,180,54.0,4410.0,Weekday,766
2024-02-06,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,766
2024-02-06,Mutton Korma,24,280,420,126.0,7056.0,Weekday,766
2024-02-07,Mutton Biryani,36,450,550,165.0,13860.0,Weekday,767
2024-02-07,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,767
2024-02-07,Dal Makhani,32,320,180,54.0,4032.0,Weekday,767
2024-02-07,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,767
2024-02-07,Mutton Korma,27,280,420,126.0,7938.0,Weekday,767
