Date,Dish,QtySold,PriceTk,RevenueTk,DayIndex,Weekday
26-Mar-2022,Dry Fish & Rice,44,100,4400,449,Saturday
26-Mar-2022,Special Thali,48,160,7680,449,Saturday
27-Mar-2022,Rice & Dal Thali,63,80,5040,450,Sunday
27-Mar-2022,Fish Curry Plate,57,120,6840,450,Sunday
27-Mar-2022,Vegetable Khichuri,45,70,3150,450,Sunday
27-Mar-2022,Dry Fish & Rice,44,100,4400,450,Sunday
27-Mar-2022,Special Thali,30,160,4800,450,Sunday
28-Mar-2022,Rice & Dal Thali,98,80,7840,451,Monday
28-Mar-2022,Fish Curry Plate,55,120,6600,451,Monday
28-Mar-2022,Vegetable Khichuri,58,70,4060,451,Monday
28-Mar-2022,Dry Fish & Rice,56,100,5600,451,Monday
28-Mar-2022,Special Thali,35,160,5600,451,Monday
29-Mar-2022,Rice & Dal Thali,97,80,7760,452,Tuesday
29-Mar-2022,Fish Curry Plate,71,120,8520,452,Tuesday
29-Mar-2022,Vegetable Khichuri,33,70,2310,452,Tuesday
29-Mar-2022,Dry Fish & Rice,40,100,4000,452,Tuesday
29-Mar-2022,Special Thali,39,160,6240,452,Tuesday
30-Mar-2022,Rice & Dal Thali,79,80,6320,453,Wednesday
30-Mar-2022,Fish Curry Plate,58,120,6960,453,Wednesday
30-Mar-2022,Vegetable Khichuri,43,70,3010,453,Wednesday
30-Mar-2022,Dry Fish & Rice,20,100,2000,453,Wednesday
30-Mar-2022,Special Thali,24,160,3840,453,Wednesday
31-Mar-2022,Rice & Dal Thali,71,80,5680,454,Thursday
31-Mar-2022,Fish Curry Plate,51,120,6120,454,Thursday
31-Mar-2022,Vegetable Khichuri,31,70,2170,454,Thursday
31-Mar-2022,Dry Fish & Rice,52,100,5200,454,Thursday
31-Mar-2022,Special Thali,41,160,6560,454,Thursday
01-Apr-2022,Rice & Dal Thali,102,80,8160,455,Friday
01-Apr-2022,Fish Curry Plate,48,120,5760,455,Friday
01-Apr-2022,Vegetable Khichuri,55,70,3850,455,Friday
01-Apr-2022,Dry Fish & Rice,61,100,6100,455,Friday
01-Apr-2022,Special Thali,49,160,7840,455,Friday
02-Apr-2022,Rice & Dal Thali,135,80,10800,456,Saturday
02-Apr-2022,Fish Curry Plate,45,120,5400,456,Saturday
02-Apr-2022,Vegetable Khichuri,52,70,3640,456,Saturday
02-Apr-2022,Dry Fish & Rice,61,100,6100,456,Saturday
02-Apr-2022,Special Thali,41,160,6560,456,Saturday
03-Apr-2022,Rice & Dal Thali,84,80,6720,457,Sunday
03-Apr-2022,Fish Curry Plate,57,120,6840,457,Sunday
03-Apr-2022,Vegetable Khichuri,43,70,3010,457,Sunday
03-Apr-2022,Dry Fish & Rice,50,100,5000,457,Sunday
03-Apr-2022,Special Thali,26,160,4160,457,Sunday
04-Apr-2022,Rice & Dal Thali,97,80,7760,458,Monday
04-Apr-2022,Fish Curry Plate,65,120,7800,458,Monday
04-Apr-2022,Vegetable Khichuri,40,70,2800,458,Monday
04-Apr-2022,Dry Fish & Rice,49,100,4900,458,Monday
04-Apr-2022,Special Thali,23,160,3680,458,Monday
05-Apr-2022,Rice & Dal Thali,63,80,5040,459,Tuesday
05-Apr-2022,Fish Curry Plate,46,120,5520,459,Tuesday
05-Apr-2022,Vegetable Khichuri,43,70,3010,459,Tuesday
05-Apr-2022,Dry Fish & Rice,36,100,3600,459,Tuesday
05-Apr-2022,Special Thali,25,160,4000,459,Tuesday
06-Apr-2022,Rice & Dal Thali,109,80,8720,460,Wednesday
06-Apr-2022,Fish Curry Plate,58,120,6960,460,Wednesday
06-Apr-2022,Vegetable Khichuri,51,70,3570,460,Wednesday
06-Apr-2022,Dry Fish & Rice,51,100,5100,460,Wednesday
06-Apr-2022,Special Thali,36,160,5760,460,Wednesday
07-Apr-2022,Rice & Dal Thali,97,80,7760,461,Thursday
07-Apr-2022,Fish Curry Plate,61,120,7320,461,Thursday
07-Apr-2022,Vegetable Khichuri,45,70,3150,461,Thursday
07-Apr-2022,Dry Fish & Rice,48,100,4800,461,Thursday
07-Apr-2022,Special Thali,28,160,4480,461,Thursday
08-Apr-2022,Rice & Dal Thali,154,80,12320,462,Friday
08-Apr-2022,Fish Curry Plate,64,120,7680,462,Friday
08-Apr-2022,Vegetable Khichuri,40,70,2800,462,Friday
08-Apr-2022,Dry Fish & Rice,67,100,6700,462,Friday
08-Apr-2022,Special Thali,31,160,4960,462,Friday
09-Apr-2022,Rice & Dal Thali,119,80,9520,463,Saturday
09-Apr-2022,Fish Curry Plate,56,120,6720,463,Saturday
09-Apr-2022,Vegetable Khichuri,52,70,3640,463,Saturday
09-Apr-2022,Dry Fish & Rice,50,100,5000,463,Saturday
09-Apr-2022,Special Thali,19,160,3040,463,Saturday
10-Apr-2022,Rice & Dal Thali,104,80,8320,464,Sunday
10-Apr-2022,Fish Curry Plate,53,120,6360,464,Sunday
10-Apr-2022,Vegetable Khichuri,49,70,3430,464,Sunday
10-Apr-2022,Dry Fish & Rice,70,100,7000,464,Sunday
10-Apr-2022,Special Thali,28,160,4480,464,Sunday
11-Apr-2022,Rice & Dal Thali,84,80,6720,465,Monday
11-Apr-2022,Fish Curry Plate,60,120,7200,465,Monday
11-Apr-2022,Vegetable Khichuri,54,70,3780,465,Monday
11-Apr-2022,Dry Fish & Rice,55,100,5500,465,Monday
11-Apr-2022,Special Thali,26,160,4160,465,Monday
12-Apr-2022,Rice & Dal Thali,76,80,6080,466,Tuesday
12-Apr-2022,Fish Curry Plate,43,120,5160,466,Tuesday
12-Apr-2022,Vegetable Khichuri,50,70,3500,466,Tuesday
12-Apr-2022,Dry Fish & Rice,54,100,5400,466,Tuesday
12-Apr-2022,Special Thali,40,160,6400,466,Tuesday
13-Apr-2022,Rice & Dal Thali,167,80,13360,467,Wednesday
13-Apr-2022,Fish Curry Plate,94,120,11280,467,Wednesday
13-Apr-2022,Vegetable Khichuri,99,70,6930,467,Wednesday
13-Apr-2022,Dry Fish & Rice,66,100,6600,467,Wednesday
13-Apr-2022,Special Thali,69,160,11040,467,Wednesday
14-Apr-2022,Rice & Dal Thali,157,80,12560,468,Thursday
14-Apr-2022,Fish Curry Plate,124,120,14880,468,Thursday
14-Apr-2022,Vegetable Khichuri,87,70,6090,468,Thursday
14-Apr-2022,Dry Fish & Rice,81,100,8100,468,Thursday
14-Apr-2022,Special Thali,53,160,8480,468,Thursday
15-Apr-2022,Rice & Dal Thali,105,80,8400,469,Friday
15-Apr-2022,Fish Curry Plate,76,120,9120,469,Friday
15-Apr-2022,Vegetable Khichuri,66,70,4620,469,Friday
15-Apr-2022,Dry Fish & Rice,64,100,6400,469,Friday
15-Apr-2022,Special Thali,57,160,9120,469,Friday
16-Apr-2022,Rice & Dal Thali,110,80,8800,470,Saturday
16-Apr-2022,Fish Curry Plate,56,120,6720,470,Saturday
16-Apr-2022,Vegetable Khichuri,56,70,3920,470,Saturday
16-Apr-2022,Dry Fish & Rice,46,100,4600,470,Saturday
16-Apr-2022,Special Thali,46,160,7360,470,Saturday
17-Apr-2022,Rice & Dal Thali,101,80,8080,471,Sunday
17-Apr-2022,Fish Curry Plate,46,120,5520,471,Sunday
17-Apr-2022,Vegetable Khichuri,44,70,3080,471,Sunday
17-Apr-2022,Dry Fish & Rice,41,100,4100,471,Sunday
17-Apr-2022,Special Thali,24,160,3840,471,Sunday
18-Apr-2022,Rice & Dal Thali,66,80,5280,472,Monday
18-Apr-2022,Fish Curry Plate,54,120,6480,472,Monday
18-Apr-2022,Vegetable Khichuri,50,70,3500,472,Monday
18-Apr-2022,Dry Fish & Rice,45,100,4500,472,Monday
18-Apr-2022,Special Thali,36,160,5760,472,Monday
19-Apr-2022,Rice & Dal Thali,86,80,6880,473,Tuesday
19-Apr-2022,Fish Curry Plate,50,120,6000,473,Tuesday
19-Apr-2022,Vegetable Khichuri,35,70,2450,473,Tuesday
19-Apr-2022,Dry Fish & Rice,46,100,4600,473,Tuesday
19-Apr-2022,Special Thali,33,160,5280,473,Tuesday
20-Apr-2022,Rice & Dal Thali,63,80,5040,474,Wednesday
20-Apr-2022,Fish Curry Plate,51,120,6120,474,Wednesday
20-Apr-2022,Vegetable Khichuri,41,70,2870,474,Wednesday
20-Apr-2022,Dry Fish & Rice,53,100,5300,474,Wednesday
20-Apr-2022,Special Thali,24,160,3840,474,Wednesday
21-Apr-2022,Rice & Dal Thali,80,80,6400,475,Thursday
21-Apr-2022,Fish Curry Plate,58,120,6960,475,Thursday
21-Apr-2022,Vegetable Khichuri,62,70,4340,475,Thursday
21-Apr-2022,Dry Fish & Rice,44,100,4400,475,Thursday
21-Apr-2022,Special Thali,32,160,5120,475,Thursday
22-Apr-2022,Rice & Dal Thali,91,80,7280,476,Friday
22-Apr-2022,Fish Curry Plate,87,120,10440,476,Friday
22-Apr-2022,Vegetable Khichuri,75,70,5250,476,Friday
22-Apr-2022,Dry Fish & Rice,52,100,5200,476,Friday
22-Apr-2022,Special Thali,50,160,8000,476,Friday
23-Apr-2022,Rice & Dal Thali,92,80,7360,477,Saturday
23-Apr-2022,Fish Curry Plate,75,120,9000,477,Saturday
23-Apr-2022,Vegetable Khichuri,58,70,4060,477,Saturday
23-Apr-2022,Dry Fish & Rice,47,100,4700,477,Saturday
23-Apr-2022,Special Thali,40,160,6400,477,Saturday
24-Apr-2022,Rice & Dal Thali,93,80,7440,478,Sunday
24-Apr-2022,Fish Curry Plate,55,120,6600,478,Sunday
24-Apr-2022,Vegetable Khichuri,48,70,3360,478,Sunday
24-Apr-2022,Dry Fish & Rice,52,100,5200,478,Sunday
24-Apr-2022,Special Thali,18,160,2880,478,Sunday
25-Apr-2022,Rice & Dal Thali,65,80,5200,479,Monday
25-Apr-2022,Fish Curry Plate,28,120,3360,479,Monday
25-Apr-2022,Vegetable Khichuri,55,70,3850,479,Monday
25-Apr-2022,Dry Fish & Rice,48,100,4800,479,Monday
25-Apr-2022,Special Thali,37,160,5920,479,Monday
26-Apr-2022,Rice & Dal Thali,87,80,6960,480,Tuesday
26-Apr-2022,Fish Curry Plate,60,120,7200,480,Tuesday
26-Apr-2022,Vegetable Khichuri,35,70,2450,480,Tuesday
26-Apr-2022,Dry Fish & Rice,57,100,5700,480,Tuesday
26-Apr-2022,Special Thali,40,160,6400,480,Tuesday
27-Apr-2022,Rice & Dal Thali,85,80,6800,481,Wednesday
27-Apr-2022,Fish Curry Plate,53,120,6360,481,Wednesday
27-Apr-2022,Vegetable Khichuri,43,70,3010,481,Wednesday
27-Apr-2022,Dry Fish & Rice,58,100,5800,481,Wednesday
27-Apr-2022,Special Thali,34,160,5440,481,Wednesday
28-Apr-2022,Rice & Dal Thali,49,80,3920,482,Thursday
28-Apr-2022,Fish Curry Plate,47,120,5640,482,Thursday
28-Apr-2022,Vegetable Khichuri,51,70,3570,482,Thursday
28-Apr-2022,Dry Fish & Rice,54,100,5400,482,Thursday
28-Apr-2022,Special Thali,37,160,5920,482,Thursday
29-Apr-2022,Rice & Dal Thali,121,80,9680,483,Friday
29-Apr-2022,Fish Curry Plate,55,120,6600,483,Friday
29-Apr-2022,Vegetable Khichuri,50,70,3500,483,Friday
29-Apr-2022,Dry Fish & Rice,67,100,6700,483,Friday
29-Apr-2022,Special Thali,53,160,8480,483,Friday
30-Apr-2022,Rice & Dal Thali,135,80,10800,484,Saturday
30-Apr-2022,Fish Curry Plate,52,120,6240,484,Saturday
30-Apr-2022,Vegetable Khichuri,37,70,2590,484,Saturday
30-Apr-2022,Dry Fish & Rice,50,100,5000,484,Saturday
30-Apr-2022,Special Thali,38,160,6080,484,Saturday
01-May-2022,Rice & Dal Thali,101,80,8080,485,Sunday
01-May-2022,Fish Curry Plate,39,120,4680,485,Sunday
01-May-2022,Vegetable Khichuri,42,70,2940,485,Sunday
01-May-2022,Dry Fish & Rice,36,100,3600,485,Sunday
01-May-2022,Special Thali,35,160,5600,485,Sunday
02-May-2022,Rice & Dal Thali,59,80,4720,486,Monday
02-May-2022,Fish Curry Plate,48,120,5760,486,Monday
02-May-2022,Vegetable Khichuri,43,70,3010,486,Monday
02-May-2022,Dry Fish & Rice,62,100,6200,486,Monday
02-May-2022,Special Thali,35,160,5600,486,Monday
03-May-2022,Rice & Dal Thali,109,80,8720,487,Tuesday
03-May-2022,Fish Curry Plate,37,120,4440,487,Tuesday
03-May-2022,Vegetable Khichuri,49,70,3430,487,Tuesday
03-May-2022,Dry Fish & Rice,54,100,5400,487,Tuesday
03-May-2022,Special Thali,39,160,6240,487,Tuesday
04-May-2022,Rice & Dal Thali,128,80,10240,488,Wednesday
04-May-2022,Fish Curry Plate,47,120,5640,488,Wednesday
04-May-2022,Vegetable Khichuri,49,70,3430,488,Wednesday
04-May-2022,Dry Fish & Rice,54,100,5400,488,Wednesday
04-May-2022,Special Thali,43,160,6880,488,Wednesday
05-May-2022,Rice & Dal Thali,95,80,7600,489,Thursday
05-May-2022,Fish Curry Plate,65,120,7800,489,Thursday
05-May-2022,Vegetable Khichuri,43,70,3010,489,Thursday
05-May-2022,Dry Fish & Rice,39,100,3900,489,Thursday
05-May-2022,Special Thali,34,160,5440,489,Thursday
06-May-2022,Rice & Dal Thali,152,80,12160,490,Friday
06-May-2022,Fish Curry Plate,71,120,8520,490,Friday
06-May-2022,Vegetable Khichuri,51,70,3570,490,Friday
06-May-2022,Dry Fish & Rice,47,100,4700,490,Friday
06-May-2022,Special Thali,41,160,6560,490,Friday
07-May-2022,Rice & Dal Thali,71,80,5680,491,Saturday
07-May-2022,Fish Curry Plate,55,120,6600,491,Saturday
07-May-2022,Vegetable Khichuri,46,70,3220,491,Saturday
07-May-2022,Dry Fish & Rice,53,100,5300,491,Saturday
07-May-2022,Special Thali,29,160,4640,491,Saturday
08-May-2022,Rice & Dal Thali,98,80,7840,492,Sunday
08-May-2022,Fish Curry Plate,59,120,7080,492,Sunday
08-May-2022,Vegetable Khichuri,43,70,3010,492,Sunday
08-May-2022,Dry Fish & Rice,44,100,4400,492,Sunday
08-May-2022,Special Thali,34,160,5440,492,Sunday
09-May-2022,Rice & Dal Thali,89,80,7120,493,Monday
09-May-2022,Fish Curry Plate,54,120,6480,493,Monday
09-May-2022,Vegetable Khichuri,38,70,2660,493,Monday
09-May-2022,Dry Fish & Rice,43,100,4300,493,Monday
09-May-2022,Special Thali,44,160,7040,493,Monday
10-May-2022,Rice & Dal Thali,78,80,6240,494,Tuesday
10-May-2022,Fish Curry Plate,44,120,5280,494,Tuesday
10-May-2022,Vegetable Khichuri,51,70,3570,494,Tuesday
10-May-2022,Dry Fish & Rice,43,100,4300,494,Tuesday
10-May-2022,Special Thali,22,160,3520,494,Tuesday
11-May-2022,Rice & Dal Thali,115,80,9200,495,Wednesday
11-May-2022,Fish Curry Plate,74,120,8880,495,Wednesday
11-May-2022,Vegetable Khichuri,40,70,2800,495,Wednesday
11-May-2022,Dry Fish & Rice,40,100,4000,495,Wednesday
11-May-2022,Special Thali,33,160,5280,495,Wednesday
12-May-2022,Rice & Dal Thali,82,80,6560,496,Thursday
12-May-2022,Fish Curry Plate,69,120,8280,496,Thursday
12-May-2022,Vegetable Khichuri,33,70,2310,496,Thursday
12-May-2022,Dry Fish & Rice,42,100,4200,496,Thursday
12-May-2022,Special Thali,43,160,6880,496,Thursday
13-May-2022,Rice & Dal Thali,96,80,7680,497,Friday
13-May-2022,Fish Curry Plate,74,120,8880,497,Friday
13-May-2022,Vegetable Khichuri,57,70,3990,497,Friday
13-May-2022,Dry Fish & Rice,62,100,6200,497,Friday
13-May-2022,Special Thali,33,160,5280,497,Friday
14-May-2022,Rice & Dal Thali,74,80,5920,498,Saturday
14-May-2022,Fish Curry Plate,75,120,9000,498,Saturday
14-May-2022,Vegetable Khichuri,44,70,3080,498,Saturday
14-May-2022,Dry Fish & Rice,44,100,4400,498,Saturday
14-May-2022,Special Thali,32,160,5120,498,Saturday
15-May-2022,Rice & Dal Thali,77,80,6160,499,Sunday
15-May-2022,Fish Curry Plate,55,120,6600,499,Sunday
15-May-2022,Vegetable Khichuri,47,70,3290,499,Sunday
15-May-2022,Dry Fish & Rice,62,100,6200,499,Sunday
15-May-2022,Special Thali,20,160,3200,499,Sunday
16-May-2022,Rice & Dal Thali,100,80,8000,500,Monday
16-May-2022,Fish Curry Plate,50,120,6000,500,Monday
16-May-2022,Vegetable Khichuri,38,70,2660,500,Monday
16-May-2022,Dry Fish & Rice,49,100,4900,500,Monday
16-May-2022,Special Thali,30,160,4800,500,Monday
17-May-2022,Rice & Dal Thali,72,80,5760,501,Tuesday
17-May-2022,Fish Curry Plate,50,120,6000,501,Tuesday
17-May-2022,Vegetable Khichuri,36,70,2520,501,Tuesday
17-May-2022,Dry Fish & Rice,54,100,5400,501,Tuesday
17-May-2022,Special Thali,44,160,7040,501,Tuesday
18-May-2022,Rice & Dal Thali,84,80,6720,502,Wednesday
18-May-2022,Fish Curry Plate,49,120,5880,502,Wednesday
18-May-2022,Vegetable Khichuri,39,70,2730,502,Wednesday
18-May-2022,Dry Fish & Rice,54,100,5400,502,Wednesday
18-May-2022,Special Thali,28,160,4480,502,Wednesday
19-May-2022,Rice & Dal Thali,85,80,6800,503,Thursday
19-May-2022,Fish Curry Plate,57,120,6840,503,Thursday
19-May-2022,Vegetable Khichuri,44,70,3080,503,Thursday
19-May-2022,Dry Fish & Rice,46,100,4600,503,Thursday
19-May-2022,Special Thali,38,160,6080,503,Thursday
20-May-2022,Rice & Dal Thali,111,80,8880,504,Friday
20-May-2022,Fish Curry Plate,67,120,8040,504,Friday
20-May-2022,Vegetable Khichuri,56,70,3920,504,Friday
20-May-2022,Dry Fish & Rice,80,100,8000,504,Friday
20-May-2022,Special Thali,35,160,5600,504,Friday
21-May-2022,Rice & Dal Thali,82,80,6560,505,Saturday
21-May-2022,Fish Curry Plate,58,120,6960,505,Saturday
21-May-2022,Vegetable Khichuri,62,70,4340,505,Saturday
21-May-2022,Dry Fish & Rice,59,100,5900,505,Saturday
21-May-2022,Special Thali,38,160,6080,505,Saturday
22-May-2022,Rice & Dal Thali,96,80,7680,506,Sunday
22-May-2022,Fish Curry Plate,55,120,6600,506,Sunday
22-May-2022,Vegetable Khichuri,42,70,2940,506,Sunday
22-May-2022,Dry Fish & Rice,60,100,6000,506,Sunday
22-May-2022,Special Thali,32,160,5120,506,Sunday
23-May-2022,Rice & Dal Thali,84,80,6720,507,Monday
23-May-2022,Fish Curry Plate,58,120,6960,507,Monday
23-May-2022,Vegetable Khichuri,49,70,3430,507,Monday
23-May-2022,Dry Fish & Rice,47,100,4700,507,Monday
23-May-2022,Special Thali,28,160,4480,507,Monday
24-May-2022,Rice & Dal Thali,87,80,6960,508,Tuesday
24-May-2022,Fish Curry Plate,45,120,5400,508,Tuesday
24-May-2022,Vegetable Khichuri,40,70,2800,508,Tuesday
24-May-2022,Dry Fish & Rice,45,100,4500,508,Tuesday
24-May-2022,Special Thali,39,160,6240,508,Tuesday
25-May-2022,Rice & Dal Thali,74,80,5920,509,Wednesday
25-May-2022,Fish Curry Plate,51,120,6120,509,Wednesday
25-May-2022,Vegetable Khichuri,51,70,3570,509,Wednesday
25-May-2022,Dry Fish & Rice,57,100,5700,509,Wednesday
25-May-2022,Special Thali,30,160,4800,509,Wednesday
26-May-2022,Rice & Dal Thali,63,80,5040,510,Thursday
26-May-2022,Fish Curry Plate,54,120,6480,510,Thursday
26-May-2022,Vegetable Khichuri,34,70,2380,510,Thursday
26-May-2022,Dry Fish & Rice,47,100,4700,510,Thursday
26-May-2022,Special Thali,38,160,6080,510,Thursday
27-May-2022,Rice & Dal Thali,104,80,8320,511,Friday
27-May-2022,Fish Curry Plate,62,120,7440,511,Friday
27-May-2022,Vegetable Khichuri,56,70,3920,511,Friday
27-May-2022,Dry Fish & Rice,62,100,6200,511,Friday
27-May-2022,Special Thali,43,160,6880,511,Friday
28-May-2022,Rice & Dal Thali,119,80,9520,512,Saturday
28-May-2022,Fish Curry Plate,50,120,6000,512,Saturday
28-May-2022,Vegetable Khichuri,40,70,2800,512,Saturday
28-May-2022,Dry Fish & Rice,51,100,5100,512,Saturday
28-May-2022,Special Thali,49,160,7840,512,Saturday
29-May-2022,Rice & Dal Thali,68,80,5440,513,Sunday
29-May-2022,Fish Curry Plate,58,120,6960,513,Sunday
29-May-2022,Vegetable Khichuri,34,70,2380,513,Sunday
29-May-2022,Dry Fish & Rice,57,100,5700,513,Sunday
29-May-2022,Special Thali,40,160,6400,513,Sunday
30-May-2022,Rice & Dal Thali,79,80,6320,514,Monday
30-May-2022,Fish Curry Plate,59,120,7080,514,Monday
30-May-2022,Vegetable Khichuri,52,70,3640,514,Monday
30-May-2022,Dry Fish & Rice,65,100,6500,514,Monday
30-May-2022,Special Thali,32,160,5120,514,Monday
31-May-2022,Rice & Dal Thali,73,80,5840,515,Tuesday
31-May-2022,Fish Curry Plate,36,120,4320,515,Tuesday
31-May-2022,Vegetable Khichuri,33,70,2310,515,Tuesday
31-May-2022,Dry Fish & Rice,44,100,4400,515,Tuesday
31-May-2022,Special Thali,32,160,5120,515,Tuesday
01-Jun-2022,Rice & Dal Thali,67,80,5360,516,Wednesday
01-Jun-2022,Fish Curry Plate,68,120,8160,516,Wednesday
01-Jun-2022,Vegetable Khichuri,40,70,2800,516,Wednesday
01-Jun-2022,Dry Fish & Rice,37,100,3700,516,Wednesday
01-Jun-2022,Special Thali,29,160,4640,516,Wednesday
02-Jun-2022,Rice & Dal Thali,88,80,7040,517,Thursday
02-Jun-2022,Fish Curry Plate,50,120,6000,517,Thursday
02-Jun-2022,Vegetable Khichuri,33,70,2310,517,Thursday
02-Jun-2022,Dry Fish & Rice,51,100,5100,517,Thursday
02-Jun-2022,Special Thali,26,160,4160,517,Thursday
03-Jun-2022,Rice & Dal Thali,100,80,8000,518,Friday
03-Jun-2022,Fish Curry Plate,57,120,6840,518,Friday
03-Jun-2022,Vegetable Khichuri,64,70,4480,518,Friday
03-Jun-2022,Dry Fish & Rice,30,100,3000,518,Friday
03-Jun-2022,Special Thali,46,160,7360,518,Friday
04-Jun-2022,Rice & Dal Thali,122,80,9760,519,Saturday
04-Jun-2022,Fish Curry Plate,65,120,7800,519,Saturday
04-Jun-2022,Vegetable Khichuri,42,70,2940,519,Saturday
04-Jun-2022,Dry Fish & Rice,54,100,5400,519,Saturday
04-Jun-2022,Special Thali,51,160,8160,519,Saturday
05-Jun-2022,Rice & Dal Thali,72,80,5760,520,Sunday
05-Jun-2022,Fish Curry Plate,63,120,7560,520,Sunday
05-Jun-2022,Vegetable Khichuri,44,70,3080,520,Sunday
05-Jun-2022,Dry Fish & Rice,47,100,4700,520,Sunday
05-Jun-2022,Special Thali,32,160,5120,520,Sunday
06-Jun-2022,Rice & Dal Thali,65,80,5200,521,Monday
06-Jun-2022,Fish Curry Plate,36,120,4320,521,Monday
06-Jun-2022,Vegetable Khichuri,54,70,3780,521,Monday
06-Jun-2022,Dry Fish & Rice,47,100,4700,521,Monday
06-Jun-2022,Special Thali,37,160,5920,521,Monday
07-Jun-2022,Rice & Dal Thali,82,80,6560,522,Tuesday
07-Jun-2022,Fish Curry Plate,42,120,5040,522,Tuesday
07-Jun-2022,Vegetable Khichuri,48,70,3360,522,Tuesday
07-Jun-2022,Dry Fish & Rice,69,100,6900,522,Tuesday
07-Jun-2022,Special Thali,28,160,4480,522,Tuesday
08-Jun-2022,Rice & Dal Thali,80,80,6400,523,Wednesday
08-Jun-2022,Fish Curry Plate,47,120,5640,523,Wednesday
08-Jun-2022,Vegetable Khichuri,44,70,3080,523,Wednesday
08-Jun-2022,Dry Fish & Rice,47,100,4700,523,Wednesday
08-Jun-2022,Special Thali,27,160,4320,523,Wednesday
09-Jun-2022,Rice & Dal Thali,72,80,5760,524,Thursday
09-Jun-2022,Fish Curry Plate,56,120,6720,524,Thursday
09-Jun-2022,Vegetable Khichuri,30,70,2100,524,Thursday
09-Jun-2022,Dry Fish & Rice,39,100,3900,524,Thursday
09-Jun-2022,Special Thali,29,160,4640,524,Thursday
10-Jun-2022,Rice & Dal Thali,120,80,9600,525,Friday
10-Jun-2022,Fish Curry Plate,63,120,7560,525,Friday
10-Jun-2022,Vegetable Khichuri,56,70,3920,525,Friday
10-Jun-2022,Dry Fish & Rice,64,100,6400,525,Friday
10-Jun-2022,Special Thali,42,160,6720,525,Friday
11-Jun-2022,Rice & Dal Thali,86,80,6880,526,Saturday
11-Jun-2022,Fish Curry Plate,56,120,6720,526,Saturday
11-Jun-2022,Vegetable Khichuri,36,70,2520,526,Saturday
11-Jun-2022,Dry Fish & Rice,66,100,6600,526,Saturday
11-Jun-2022,Special Thali,35,160,5600,526,Saturday
12-Jun-2022,Rice & Dal Thali,72,80,5760,527,Sunday
12-Jun-2022,Fish Curry Plate,58,120,6960,527,Sunday
12-Jun-2022,Vegetable Khichuri,38,70,2660,527,Sunday
12-Jun-2022,Dry Fish & Rice,38,100,3800,527,Sunday
12-Jun-2022,Special Thali,29,160,4640,527,Sunday
13-Jun-2022,Rice & Dal Thali,65,80,5200,528,Monday
13-Jun-2022,Fish Curry Plate,41,120,4920,528,Monday
13-Jun-2022,Vegetable Khichuri,44,70,3080,528,Monday
13-Jun-2022,Dry Fish & Rice,53,100,5300,528,Monday
13-Jun-2022,Special Thali,34,160,5440,528,Monday
14-Jun-2022,Rice & Dal Thali,66,80,5280,529,Tuesday
14-Jun-2022,Fish Curry Plate,57,120,6840,529,Tuesday
14-Jun-2022,Vegetable Khichuri,46,70,3220,529,Tuesday
14-Jun-2022,Dry Fish & Rice,50,100,5000,529,Tuesday
14-Jun-2022,Special Thali,36,160,5760,529,Tuesday
15-Jun-2022,Rice & Dal Thali,81,80,6480,530,Wednesday
15-Jun-2022,Fish Curry Plate,56,120,6720,530,Wednesday
15-Jun-2022,Vegetable Khichuri,46,70,3220,530,Wednesday
15-Jun-2022,Dry Fish & Rice,53,100,5300,530,Wednesday
15-Jun-2022,Special Thali,35,160,5600,530,Wednesday
16-Jun-2022,Rice & Dal Thali,57,80,4560,531,Thursday
16-Jun-2022,Fish Curry Plate,54,120,6480,531,Thursday
16-Jun-2022,Vegetable Khichuri,41,70,2870,531,Thursday
16-Jun-2022,Dry Fish & Rice,49,100,4900,531,Thursday
16-Jun-2022,Special Thali,31,160,4960,531,Thursday
17-Jun-2022,Rice & Dal Thali,118,80,9440,532,Friday
17-Jun-2022,Fish Curry Plate,84,120,10080,532,Friday
17-Jun-2022,Vegetable Khichuri,40,70,2800,532,Friday
17-Jun-2022,Dry Fish & Rice,53,100,5300,532,Friday
17-Jun-2022,Special Thali,46,160,7360,532,Friday
18-Jun-2022,Rice & Dal Thali,95,80,7600,533,Saturday
18-Jun-2022,Fish Curry Plate,56,120,6720,533,Saturday
18-Jun-2022,Vegetable Khichuri,47,70,3290,533,Saturday
18-Jun-2022,Dry Fish & Rice,47,100,4700,533,Saturday
18-Jun-2022,Special Thali,56,160,8960,533,Saturday
19-Jun-2022,Rice & Dal Thali,110,80,8800,534,Sunday
19-Jun-2022,Fish Curry Plate,61,120,7320,534,Sunday
19-Jun-2022,Vegetable Khichuri,43,70,3010,534,Sunday
19-Jun-2022,Dry Fish & Rice,52,100,5200,534,Sunday
19-Jun-2022,Special Thali,31,160,4960,534,Sunday
20-Jun-2022,Rice & Dal Thali,107,80,8560,535,Monday
20-Jun-2022,Fish Curry Plate,51,120,6120,535,Monday
20-Jun-2022,Vegetable Khichuri,38,70,2660,535,Monday
20-Jun-2022,Dry Fish & Rice,53,100,5300,535,Monday
20-Jun-2022,Special Thali,21,160,3360,535,Monday
21-Jun-2022,Rice & Dal Thali,86,80,6880,536,Tuesday
21-Jun-2022,Fish Curry Plate,49,120,5880,536,Tuesday
